sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,CV,month
11,V,0.16999999999995907,1.0,946.981,947.151,"Boo, boo",945.557358,947.705036,V,Ten
11,V,,0.0,964.666,965.126,,,,V,Ten
11,V,,0.0,968.186,969.646,,,,V,Ten
11,V,,0.0,974.226,974.636,,,,V,Ten
11,V,,0.0,982.751,983.251,,,,V,Ten
11,V,,0.0,984.231,984.941,,,,V,Ten
11,V,,0.0,992.196,992.656,,,,V,Ten
11,V,0.14138500000001386,1.0,993.606,994.096,[laughs],992.758006,993.747385,V,Ten
11,CV,0.4201459999999315,1.0,1002.751,1004.001,"Yeah, boom",1003.580854,1004.944267,C,Ten
11,CV,,0.0,1008.126,1008.616,,,,C,Ten
11,V,,0.0,1013.681,1014.221,,,,V,Ten
11,V,,0.0,1017.281,1017.761,,,,V,Ten
11,CV,,0.0,1031.133,1031.421,,,,C,Ten
11,V,,0.0,1040.863,1041.218,,,,V,Ten
11,VCV,,0.0,1044.279,1044.779,,,,C,Ten
11,V,0.01051099999995131,1.0,1070.806,1071.495,Should we go see? Do you want to come see? Let us go see,1071.484489,1074.53023,V,Ten
11,CV,0.33400000000006,1.0,1073.307,1073.641,Should we go see? Do you want to come see? Let us go see,1071.484489,1074.53023,C,Ten
11,V,,0.0,1078.352,1079.141,,,,V,Ten
11,CV,0.4097909999998137,1.0,1097.314,1098.147,"One, two, three, peek-a-boo!",1094.06165,1097.723791,C,Ten
11,V,,0.0,1104.95,1105.339,,,,V,Ten
11,CV,,0.0,1230.95,1231.516,,,,C,Ten
11,V,0.9109999999998308,1.0,1235.68,1236.591,"Are you going to say hi? One, two, three. Anya. Peek-a-boo!",1235.18099,1240.511037,V,Ten
11,V,,0.0,1274.74,1275.052,,,,V,Ten
11,CV,,0.0,1291.784,1292.44,,,,C,Ten
11,V,,0.0,1303.183,1303.483,,,,V,Ten
11,V,,0.0,1306.155,1306.488,,,,V,Ten
11,V,0.13232800000014322,1.0,1306.999,1307.976,"Aw did you flop over? Here, what do you want? Should we walk aorund? Okay",1307.843672,1312.811131,V,Ten
11,V,,0.0,1346.564,1347.108,,,,V,Ten
11,V,,0.0,1378.524,1378.946,,,,V,Ten
11,V,,0.0,1385.915,1386.548,,,,V,Ten
11,V,,0.0,1411.356,1411.834,,,,V,Ten
11,V,,0.0,1438.482,1439.037,,,,V,Ten
11,V,0.24499999999989086,1.0,1485.496,1485.741,[buzz] bee,1485.463562,1486.224997,V,Ten
11,V,,0.0,1512.277,1512.577,,,,V,Ten
11,V,,0.0,1528.51,1528.966,,,,V,Ten
11,V,,0.0,1532.065,1532.687,,,,V,Ten
11,V,,0.0,1553.656,1554.101,,,,V,Ten
11,V,,0.0,1555.022,1556.589,,,,V,Ten
11,V,,0.0,1557.292,1557.903,,,,V,Ten
11,V,,0.0,1565.467,1567.289,,,,V,Ten
11,V,,0.0,1615.406,1615.939,,,,V,Ten
11,V,,0.0,1631.006,1631.283,,,,V,Ten
11,V,,0.0,1634.604,1635.882,,,,V,Ten
11,V,,0.0,1639.085,1639.807,,,,V,Ten
11,V,,0.0,1756.156,1756.478,,,,V,Ten
11,V,,0.0,1777.338,1778.116,,,,V,Ten
11,V,,0.0,1787.411,1787.756,,,,V,Ten
11,VC,,0.0,1789.347,1789.947,,,,C,Ten
11,V,,0.0,1791.54,1791.822,,,,V,Ten
11,V,,0.0,1795.194,1795.812,,,,V,Ten
11,V,,0.0,1797.459,1798.168,,,,V,Ten
11,V,,0.0,1805.389,1806.026,,,,V,Ten
27,V,,0.0,617.901,618.541,,,,V,Ten
27,V,0.22000000000002728,1.0,656.081,656.301,oh woah did you fall down did you fall down fall down  ,654.700901,663.021823,V,Ten
27,V,0.6000000000000227,1.0,665.951,666.551,oh yeah your tummy tummy tummy,665.138549,667.474247,V,Ten
27,V,,0.0,669.091,669.511,,,,V,Ten
27,V,0.42999999999995,1.0,679.801,680.231,something under you it is that toy again. aw we need to play with tha obe someone  more ,673.824425,681.877715,V,Ten
27,V,,0.0,687.356,687.616,,,,V,Ten
27,V,,0.0,689.396,689.576,,,,V,Ten
27,V,,0.0,701.776,702.306,,,,V,Ten
27,V,,0.0,707.421,708.051,,,,V,Ten
27,V,0.34000000000003183,1.0,716.396,716.736,yeah they are soft huh,715.745331,717.253802,V,Ten
27,CV,,0.0,759.286,760.126,,,,C,Ten
27,V,,0.0,825.886,826.276,,,,V,Ten
27,V,,0.0,831.281,831.531,,,,V,Ten
27,V,0.10713499999997111,1.0,858.256,858.476,oh who do you see is that cow moo moo is that cow,858.368865,865.181316,V,Ten
27,V,,0.0,871.376,872.196,,,,V,Ten
27,V,,0.0,882.616,883.586,,,,V,Ten
27,V,0.001924000000030901,1.0,884.211,885.061,moo,885.059076,886.105274,V,Ten
27,V,,0.0,886.316,887.026,,,,V,Ten
27,V,0.34000000000003183,1.0,891.471,891.811,moo what did you find over there who is that lets see is that a doggy  ruff ruff ruff ruff doggy ruff ruff ruff ruff ,887.492094,900.022138,V,Ten
27,V,0.9199999999999591,1.0,892.811,893.731,moo what did you find over there who is that lets see is that a doggy  ruff ruff ruff ruff doggy ruff ruff ruff ruff ,887.492094,900.022138,V,Ten
27,VC,0.7100000000000364,1.0,896.091,896.801,moo what did you find over there who is that lets see is that a doggy  ruff ruff ruff ruff doggy ruff ruff ruff ruff ,887.492094,900.022138,C,Ten
27,V,,0.0,902.896,903.156,,,,V,Ten
27,CV,,0.0,920.796,921.816,,,,C,Ten
27,CV,,0.0,923.536,924.626,,,,C,Ten
27,V,0.8299999999999272,1.0,932.081,932.911,there is the rooster cock-a-doodle-doo,931.262094,933.987074,V,Ten
27,V,0.11023799999998118,1.0,935.366,936.506,moo,936.395762,937.539281,V,Ten
27,VCVC,0.4532809999999472,1.0,937.086,938.266,moo,936.395762,937.539281,C,Ten
27,CVCV,,0.0,945.526,946.376,,,,C,Ten
27,CV,0.07334500000001754,1.0,947.271,947.771,yeah,946.857741,947.344345,C,Ten
27,CV,0.34999999999990905,1.0,962.801,963.151,big girl so big,961.042238,963.450926,C,Ten
27,CV,0.2799999999999727,1.0,965.436,965.716,so big yeah so big,964.326813,967.392416,C,Ten
27,V,0.2599999999999909,1.0,977.206,977.466,which one are we going to play with oh back to that one,975.178074,978.60863,V,Ten
27,V,,0.0,1046.286,1046.536,,,,V,Ten
27,V,0.2300000000000182,1.0,1050.281,1050.511,tired of that toy,1050.115039,1051.307218,V,Ten
27,V,0.041217999999844324,1.0,1051.266,1052.006,tired of that toy,1050.115039,1051.307218,V,Ten
27,V,,0.0,1053.586,1054.026,,,,V,Ten
27,V,0.38000000000010914,1.0,1096.346,1096.726,what yeah,1096.123415,1097.534566,V,Ten
27,V,,0.0,1099.266,1100.076,,,,V,Ten
27,V,0.2799999999999727,1.0,1113.961,1114.241,Peyton is in the box [x2] did you want that butterly ok got it now you can come out of the box. you get the butterfly boop. ,1108.848101,1122.059391,V,Ten
27,V,,0.0,1184.051,1185.261,,,,V,Ten
27,V,,0.0,1236.326,1236.896,,,,V,Ten
27,VCVC,,0.0,1238.351,1239.321,,,,C,Ten
27,VCV,,0.0,1245.616,1246.806,,,,C,Ten
27,V,,0.0,1247.791,1248.411,,,,V,Ten
27,V,0.7400000000000091,1.0,1301.111,1301.851,you love shoes do you not. yes you do you are shaking your head you loves shoes you cannnot have them because you do not [unintelligible] oh no mommy is so mean mommy is so mean but you cannot eat your shoes sorry sorry no shoes no shoes no shoes ,1278.380818,1307.479717,V,Ten
27,V,0.7799999999999727,1.0,1302.131,1302.911,you love shoes do you not. yes you do you are shaking your head you loves shoes you cannnot have them because you do not [unintelligible] oh no mommy is so mean mommy is so mean but you cannot eat your shoes sorry sorry no shoes no shoes no shoes ,1278.380818,1307.479717,V,Ten
27,V,0.2300000000000182,1.0,1305.291,1305.521,you love shoes do you not. yes you do you are shaking your head you loves shoes you cannnot have them because you do not [unintelligible] oh no mommy is so mean mommy is so mean but you cannot eat your shoes sorry sorry no shoes no shoes no shoes ,1278.380818,1307.479717,V,Ten
27,V,0.2400000000000091,1.0,1312.046,1312.286,boo ok,1311.518528,1312.832357,V,Ten
27,V,,0.0,1352.736,1354.156,,,,V,Ten
27,V,,0.0,1359.986,1360.416,,,,V,Ten
27,V,,0.0,1380.716,1384.026,,,,V,Ten
27,CV,0.599999999999909,1.0,1400.856,1401.456,let us look [x2] what who is in there ,1398.450272,1404.557148,C,Ten
27,CV,1.1399999999998727,1.0,1402.226,1403.366,let us look [x2] what who is in there ,1398.450272,1404.557148,C,Ten
27,V,,0.0,1441.186,1441.656,,,,V,Ten
27,V,0.25,1.0,1455.861,1456.111,yeah you like the mirror look there is a mirror over here look peyton look here is the mirro here let me show you  ,1450.054591,1459.762334,V,Ten
27,VC,,0.0,1489.156,1490.186,,,,C,Ten
27,V,,0.0,1506.051,1506.331,,,,V,Ten
27,V,,0.0,1528.501,1528.751,,,,V,Ten
27,V,,0.0,1529.806,1530.036,,,,V,Ten
27,V,,0.0,1535.581,1535.971,,,,V,Ten
27,V,,0.0,1557.496,1557.996,,,,V,Ten
27,V,,0.0,1681.826,1682.106,,,,V,Ten
27,V,,0.0,1711.686,1713.526,,,,V,Ten
28,VC,,0.0,30.63,31.26,,,,C,Ten
28,V,,0.0,38.535,38.905,,,,V,Ten
28,V,,0.0,46.42,46.77,,,,V,Ten
28,V,,0.0,61.145,61.575,,,,V,Ten
28,V,,0.0,110.27,110.65,,,,V,Ten
28,V,,0.0,133.65,134.68,,,,V,Ten
28,V,,0.0,140.015,140.915,,,,V,Ten
28,V,,0.0,145.575,147.195,,,,V,Ten
28,V,,0.0,163.305,165.365,,,,V,Ten
28,V,,0.0,169.595,171.115,,,,V,Ten
28,V,,0.0,178.365,179.075,,,,V,Ten
28,V,,0.0,182.26,183.11,,,,V,Ten
28,V,,0.0,183.915,184.165,,,,V,Ten
28,CV,,0.0,207.79,209.66,,,,C,Ten
28,V,,0.0,210.695,211.015,,,,V,Ten
28,V,,0.0,236.125,237.395,,,,V,Ten
28,V,,0.0,246.92,247.77,,,,V,Ten
28,V,,0.0,249.145,249.445,,,,V,Ten
28,V,,0.0,260.275,260.695,,,,V,Ten
28,CVCV,,0.0,273.755,274.875,,,,C,Ten
28,CVCV,,0.0,282.585,285.81,,,,C,Ten
28,CV,,0.0,286.835,287.415,,,,C,Ten
28,CVCV,,0.0,288.805,291.77,,,,C,Ten
28,V,,0.0,292.555,293.025,,,,V,Ten
28,VCVC,,0.0,302.13,303.55,,,,C,Ten
28,V,,0.0,305.22,305.79,,,,V,Ten
28,CV,,0.0,327.465,327.86,,,,C,Ten
28,CVCV,,0.0,330.685,331.405,,,,C,Ten
28,CV,,0.0,332.315,332.935,,,,C,Ten
28,CV,,0.0,370.945,371.245,,,,C,Ten
28,CV,,0.0,378.065,378.485,,,,C,Ten
28,V,,0.0,405.245,405.825,,,,V,Ten
28,V,,0.0,429.775,430.62,,,,V,Ten
28,V,,0.0,438.685,438.88,,,,V,Ten
28,V,,0.0,447.07,447.67,,,,V,Ten
28,CV,,0.0,452.03,453.38,,,,C,Ten
28,V,,0.0,470.495,470.745,,,,V,Ten
28,CV,,0.0,471.97,472.53,,,,C,Ten
28,CVCV,,0.0,474.23,475.5,,,,C,Ten
28,CV,,0.0,476.415,476.695,,,,C,Ten
28,CVCV,,0.0,477.725,479.935,,,,C,Ten
28,CV,,0.0,480.91,481.57,,,,C,Ten
28,VCVC,,0.0,482.33,485.74,,,,C,Ten
28,VCV,,0.0,489.88,490.38,,,,C,Ten
28,CVCV,,0.0,490.89,492.43,,,,C,Ten
28,CV,,0.0,494.05,494.41,,,,C,Ten
28,V,,0.0,505.46,505.77,,,,V,Ten
28,CV,,0.0,508.635,509.385,,,,C,Ten
28,CVCV,,0.0,510.68,513.67,,,,C,Ten
28,CVCV,,0.0,514.795,517.835,,,,C,Ten
28,CVCV,,0.0,519.345,522.085,,,,C,Ten
28,CVCV,,0.0,532.485,536.67,,,,C,Ten
28,V,,0.0,596.34,597.58,,,,V,Ten
28,CVCV,,0.0,600.26,601.49,,,,C,Ten
28,V,,0.0,609.505,611.125,,,,V,Ten
28,V,,0.0,622.685,623.215,,,,V,Ten
28,V,,0.0,630.91,631.33,,,,V,Ten
28,V,,0.0,632.3,632.86,,,,V,Ten
28,V,,0.0,636.71,637.12,,,,V,Ten
28,CVCV,,0.0,652.685,653.355,,,,C,Ten
28,V,,0.0,804.07,804.52,,,,V,Ten
28,CV,,0.0,807.565,807.855,,,,C,Ten
28,CV,,0.0,808.64,808.9,,,,C,Ten
28,V,,0.0,826.19,827.92,,,,V,Ten
28,V,,0.0,831.695,834.08,,,,V,Ten
28,VCV,,0.0,868.12,869.05,,,,C,Ten
28,V,0.2400000000000091,1.0,887.335,887.575,"Whee, oh it rolled back on its own. Whee",884.60601,888.87807,V,Ten
28,V,,0.0,888.925,889.555,,,,V,Ten
28,V,,0.0,890.59,890.91,,,,V,Ten
28,V,,0.0,892.19,892.79,,,,V,Ten
28,CV,,0.0,894.89,895.39,,,,C,Ten
28,V,0.8599999999999,1.0,903.95,904.81,"whee, whee",903.7096,907.402397,V,Ten
28,V,,0.0,935.95,939.58,,,,V,Ten
28,V,,0.0,954.79,955.41,,,,V,Ten
28,V,,0.0,958.6,959.48,,,,V,Ten
28,V,,0.0,960.11,960.91,,,,V,Ten
28,CV,,0.0,962.2,962.51,,,,C,Ten
28,CVCV,,0.0,964.145,965.365,,,,C,Ten
28,CV,,0.0,966.655,967.175,,,,C,Ten
28,CV,,0.0,979.125,979.425,,,,C,Ten
28,V,,0.0,986.295,989.565,,,,V,Ten
28,CV,,0.0,1002.91,1003.28,,,,C,Ten
28,V,,0.0,1051.255,1051.955,,,,V,Ten
28,CV,,0.0,1074.775,1075.025,,,,C,Ten
28,CVCV,,0.0,1078.08,1078.87,,,,C,Ten
28,CVCV,,0.0,1080.215,1081.155,,,,C,Ten
28,V,,0.0,1091.435,1091.785,,,,V,Ten
28,CVCV,,0.0,1096.8,1097.76,,,,C,Ten
28,CV,,0.0,1101.65,1102.18,,,,C,Ten
28,,,0.0,1108.095,1108.105,,,,C,Ten
28,V,,0.0,1108.105,1108.575,,,,V,Ten
28,V,,0.0,1203.6,1203.88,,,,V,Ten
28,V,,0.0,1265.69,1266.0,,,,V,Ten
28,CVCV,,0.0,1318.125,1319.875,,,,C,Ten
28,CVCV,,0.0,1320.57,1321.98,,,,C,Ten
28,,,0.0,1321.98,1321.99,,,,C,Ten
28,V,,0.0,1323.515,1323.855,,,,V,Ten
28,VCVC,,0.0,1340.665,1342.855,,,,C,Ten
28,VCVC,,0.0,1344.72,1345.74,,,,C,Ten
28,CVC,,0.0,1357.38,1358.16,,,,C,Ten
28,V,,0.0,1506.36,1506.72,,,,V,Ten
28,V,,0.0,1536.81,1537.0,,,,V,Ten
28,VCVC,,0.0,1538.125,1539.415,,,,C,Ten
28,V,,0.0,1551.88,1553.52,,,,V,Ten
28,V,,0.0,1561.01,1561.35,,,,V,Ten
28,VCV,,0.0,1561.71,1562.41,,,,C,Ten
28,V,,0.0,1566.59,1567.04,,,,V,Ten
28,CVC,,0.0,1573.885,1575.475,,,,C,Ten
28,CV,,0.0,1578.01,1578.67,,,,C,Ten
28,CVCV,,0.0,1582.39,1584.19,,,,C,Ten
28,CVCV,,0.0,1587.26,1589.9,,,,C,Ten
28,CVCV,,0.0,1591.6,1597.65,,,,C,Ten
28,CVCV,,0.0,1601.49,1602.78,,,,C,Ten
28,CVCV,,0.0,1605.105,1605.785,,,,C,Ten
28,V,,0.0,1606.765,1607.315,,,,V,Ten
28,CVCV,,0.0,1608.5,1609.88,,,,C,Ten
28,CVCV,,0.0,1611.3,1612.79,,,,C,Ten
28,V,,0.0,1620.685,1621.745,,,,V,Ten
28,V,,0.0,1622.235,1623.825,,,,V,Ten
28,V,,0.0,1669.8,1670.44,,,,V,Ten
28,CVCV,,0.0,1686.42,1687.85,,,,C,Ten
28,VCVC,,0.0,1691.895,1696.97,,,,C,Ten
28,VCV,,0.0,1703.865,1705.475,,,,C,Ten
28,CV,,0.0,1708.82,1709.86,,,,C,Ten
28,V,,0.0,1713.595,1713.865,,,,V,Ten
28,VCV,,0.0,1714.96,1715.87,,,,C,Ten
28,CVCV,,0.0,1718.615,1721.485,,,,C,Ten
28,VCVC,,0.0,1724.7,1725.76,,,,C,Ten
28,V,,0.0,1727.84,1731.45,,,,V,Ten
28,V,,0.0,1735.615,1736.195,,,,V,Ten
28,V,,0.0,1737.785,1737.975,,,,V,Ten
28,V,,0.0,1738.79,1741.23,,,,V,Ten
28,V,,0.0,1743.0,1744.87,,,,V,Ten
28,V,,0.0,1745.815,1746.075,,,,V,Ten
28,CV,,0.0,1747.095,1747.365,,,,C,Ten
28,CV,,0.0,1748.79,1749.89,,,,C,Ten
28,V,,0.0,1753.83,1756.17,,,,V,Ten
28,V,,0.0,1757.86,1759.01,,,,V,Ten
28,VCVC,,0.0,1759.625,1761.065,,,,C,Ten
28,VCVC,,0.0,1762.895,1767.17,,,,C,Ten
28,CVCV,,0.0,1774.735,1776.265,,,,C,Ten
28,CVCV,,0.0,1777.94,1778.99,,,,C,Ten
28,V,,0.0,1781.735,1782.385,,,,V,Ten
28,V,,0.0,1791.26,1791.94,,,,V,Ten
28,V,,0.0,1793.06,1794.35,,,,V,Ten
28,V,,0.0,1799.355,1800.375,,,,V,Ten
28,CVCV,,0.0,1802.385,1803.436,,,,C,Ten
43,V,,0.0,6.99,7.259,,,,V,Ten
43,V,,0.0,41.493,41.495,,,,V,Ten
43,V,,0.0,41.495,42.162,,,,V,Ten
43,V,,0.0,42.845,43.404,,,,V,Ten
43,V,,0.0,65.594,66.126,,,,V,Ten
43,V,,0.0,71.819,72.101,,,,V,Ten
43,V,,0.0,80.043,80.206,,,,V,Ten
43,V,,0.0,81.059,81.209,,,,V,Ten
43,V,,0.0,126.004,126.087,,,,V,Ten
43,V,,0.0,139.144,139.236,,,,V,Ten
43,V,,0.0,167.101,167.486,,,,V,Ten
43,V,,0.0,168.752,168.942,,,,V,Ten
43,V,,0.0,197.287,197.46,,,,V,Ten
43,VCV,,0.0,243.158,244.478,,,,C,Ten
43,V,,0.0,307.246,307.461,,,,V,Ten
43,V,,0.0,320.128,320.413,,,,V,Ten
43,V,,0.0,356.687,356.911,,,,V,Ten
43,V,,0.0,380.312,380.594,,,,V,Ten
43,V,,0.0,384.051,384.37,,,,V,Ten
43,V,,0.0,385.62,386.304,,,,V,Ten
43,V,,0.0,458.933,459.072,,,,V,Ten
43,V,,0.0,481.739,481.966,,,,V,Ten
43,V,,0.0,520.616,521.397,,,,V,Ten
43,V,,0.0,536.854,537.08,,,,V,Ten
43,V,,0.0,544.864,544.998,,,,V,Ten
43,V,,0.0,555.851,555.974,,,,V,Ten
43,V,,0.0,573.361,573.599,,,,V,Ten
43,V,0.17600000000004457,1.0,607.848,608.024,What would you like want to come to me ohhh like is a hug good [kiss],600.745719,610.002734,V,Ten
43,CV,0.06992300000001705,1.0,619.043,619.391,Do you remember this place when you were here four months ago,616.9985,619.112923,C,Ten
43,V,,0.0,621.919,622.794,,,,V,Ten
43,V V,,0.0,626.727,628.263,,,,C,Ten
43,V,0.1750000000000682,1.0,686.209,686.384,Oh no you have had enough of this you do not want this anymore?,685.411643,687.914261,V,Ten
43,V,,0.0,737.694,737.809,,,,V,Ten
43,V,0.1209999999999809,1.0,744.374,744.495,Thank you [laughs] ,743.318747,745.400132,V,Ten
43,V,0.3310000000000173,1.0,760.167,760.498,Oh you is getting frustrated Oh dear you want the ball,756.327403,761.340898,V,Ten
43,V,0.21400000000005548,1.0,789.885,790.099,What yeah,789.803012,790.843704,V,Ten
43,V,,0.0,832.412,832.788,,,,V,Ten
43,V,,0.0,834.624,835.212,,,,V,Ten
43,V,0.6569999999999254,1.0,835.825,836.482,,835.774581,836.643922,V,Ten
43,CVCV,,0.0,851.561,851.829,,,,C,Ten
43,V,,0.0,919.585,919.789,,,,V,Ten
43,V,,0.0,951.037,951.199,,,,V,Ten
43,V,0.22800000000006548,1.0,965.146,965.374,Should we get it back say please,964.011632,967.117191,V,Ten
43,V,,0.0,974.736,974.993,,,,V,Ten
43,V,,0.0,975.607,975.859,,,,V,Ten
43,V,,0.0,1032.605,1032.705,,,,V,Ten
43,CV,0.17000000000007276,1.0,1083.511,1083.681,[unintelligible] [singing],1082.655469,1085.19193,C,Ten
43,V,,0.0,1096.279,1096.397,,,,V,Ten
43,V,,0.0,1114.028,1114.164,,,,V,Ten
43,V,,0.0,1114.953,1115.267,,,,V,Ten
43,VCV,,0.0,1164.983,1165.635,,,,C,Ten
43,V,,0.0,1188.194,1188.395,,,,V,Ten
43,V,0.11799999999993815,1.0,1224.05,1224.168,Hey you are standing up I know you excited how about this does this look interesting,1221.792094,1228.596962,V,Ten
43,V,0.5950000000000273,1.0,1244.204,1244.799,Yeah yeah I know,1244.072727,1248.162351,V,Ten
43,V,0.18299999999999272,1.0,1281.512,1281.695,here and here you can have this too oh you just want to go look you want to go stand some more,1275.61647,1283.080593,V,Ten
43,V,,0.0,1283.133,1283.278,,,,V,Ten
43,V,0.1510000000000673,1.0,1306.202,1306.353,and this I will take out here and this will be out here so everything is out yeah do you want to come down ooooh perfect,1299.919567,1313.305824,V,Ten
43,V,0.19600000000014006,1.0,1306.831,1307.027,and this I will take out here and this will be out here so everything is out yeah do you want to come down ooooh perfect,1299.919567,1313.305824,V,Ten
43,V,,0.0,1353.187,1353.417,,,,V,Ten
43,V,0.20900000000006003,1.0,1366.426,1366.635,You concentrating should we sing your song [singing],1360.49294,1410.182996,V,Ten
43,V,0.1710000000000491,1.0,1396.768,1396.939,You concentrating should we sing your song [singing],1360.49294,1410.182996,V,Ten
43,CVCV,0.5080000000000382,1.0,1406.677,1407.185,You concentrating should we sing your song [singing],1360.49294,1410.182996,C,Ten
43,V,,0.0,1436.555,1436.626,,,,V,Ten
43,V,,0.0,1443.566,1443.781,,,,V,Ten
43,V,,0.0,1466.539,1466.769,,,,V,Ten
43,V,,0.0,1505.274,1505.504,,,,V,Ten
43,V,,0.0,1509.585,1509.832,,,,V,Ten
43,V,,0.0,1524.144,1524.603,,,,V,Ten
43,V,,0.0,1525.176,1525.414,,,,V,Ten
43,V,,0.0,1526.455,1526.714,,,,V,Ten
43,V,,0.0,1671.382,1672.059,,,,V,Ten
43,V,,0.0,1714.373,1714.559,,,,V,Ten
43,V,,0.0,1766.568,1766.839,,,,V,Ten
43,V,,0.0,1769.598,1770.271,,,,V,Ten
43,V,,0.0,1780.523,1780.767,,,,V,Ten
47,VCV,,0.0,20.17,20.63,,,,C,Ten
47,V,,0.0,21.41,21.74,,,,V,Ten
47,CV,,0.0,41.425,41.745,,,,C,Ten
47,C,,0.0,78.175,78.495,,,,C,Ten
47,CV,,0.0,86.995,87.235,,,,C,Ten
47,VC,,0.0,99.195,99.575,,,,C,Ten
47,CV,,0.0,110.115,110.325,,,,C,Ten
47,V,,0.0,112.62,113.51,,,,V,Ten
47,VCV,,0.0,127.745,129.035,,,,C,Ten
47,VCVC,,0.0,144.06,147.35,,,,C,Ten
47,V ,,0.0,154.97,155.66,,,,C,Ten
47,VCVC,,0.0,188.74,190.17,,,,C,Ten
47,CVCV,,0.0,190.485,191.57,,,,C,Ten
47,C,,0.0,191.875,192.775,,,,C,Ten
47,V,,0.0,204.435,204.855,,,,V,Ten
47,VC,,0.0,256.415,257.445,,,,C,Ten
47,CVCV,,0.0,258.38,259.26,,,,C,Ten
47,VCV,,0.0,259.995,261.175,,,,C,Ten
47,V,,0.0,278.975,279.245,,,,V,Ten
47,V,,0.0,280.82,281.2,,,,V,Ten
47,VCV,,0.0,282.25,283.43,,,,C,Ten
47,VCVC,,0.0,284.81,285.85,,,,C,Ten
47,VCVC,,0.0,286.33,287.33,,,,C,Ten
47,VC,,0.0,287.77,288.49,,,,C,Ten
47,CV,,0.0,290.18,292.29,,,,C,Ten
47,VCVC,,0.0,298.555,299.84,,,,C,Ten
47,V,,0.0,300.35,301.39,,,,V,Ten
47,V,,0.0,483.18,483.46,,,,V,Ten
47,CVCV,,0.0,489.74,490.84,,,,C,Ten
47,V,,0.0,519.92,520.3,,,,V,Ten
47,CV,,0.0,522.2,522.61,,,,C,Ten
47,CV,,0.0,528.075,528.325,,,,C,Ten
47,VCVC,,0.0,537.65,539.24,,,,C,Ten
47,CV,,0.0,555.29,555.64,,,,C,Ten
47,V,,0.0,560.115,560.375,,,,V,Ten
47,CV ,,0.0,572.835,573.335,,,,C,Ten
47,CVCV,,0.0,574.55,575.75,,,,C,Ten
47,CV,,0.0,588.675,588.985,,,,C,Ten
47,V ,,0.0,589.53,590.32,,,,C,Ten
47,V,,0.0,590.76,591.18,,,,V,Ten
47,V,,0.0,591.56,595.27,,,,V,Ten
47,V,0.5500000000000682,1.0,713.42,713.97,who is that that is audrey that is audrey baby yeah see you can see yourself seeyoursefl in the mirror ooh it is like a fun house mirror  yeaj ,699.601812,715.529911,V,Ten
47,V,0.5649109999999382,1.0,714.965,718.675,who is that that is audrey that is audrey baby yeah see you can see yourself seeyoursefl in the mirror ooh it is like a fun house mirror  yeaj ,699.601812,715.529911,V,Ten
47,V,,0.0,728.93,729.24,,,,V,Ten
47,V,0.2846440000000712,1.0,796.435,797.045,can you blow some raspberries,795.194614,796.719644,V,Ten
47,V,,0.0,800.91,801.77,,,,V,Ten
47,CVCV,,0.0,807.66,808.39,,,,C,Ten
47,VCVC,,0.0,912.04,914.82,,,,C,Ten
47,VC,,0.0,915.23,916.33,,,,C,Ten
47,V,,0.0,920.04,921.02,,,,V,Ten
47,CVCV,0.94380799999999,1.0,954.96,956.19,because a certain somebody and her brother woke up around midnight and needed a little help getting back to bed did you not oh which one did you want  this one oh very exciting are you flapping youwings like a little butterfly which one would you like to play iwth  ,937.046682,955.903808,C,Ten
47,V,0.31999999999993634,1.0,991.365,991.685,did you come in my room this monring and you saw the fan above the bed it was very exciting you haven ot been back in our room in a while  ,989.672347,997.951085,V,Ten
47,VCVC,1.2587559999999485,1.0,1010.095,1013.565,those are your fingres,1010.151331,1011.410087,C,Ten
47,V,,0.0,1019.33,1019.78,,,,V,Ten
47,CVC,,0.0,1034.43,1035.15,,,,C,Ten
47,CVCV,,0.0,1035.51,1036.34,,,,C,Ten
47,VC,,0.0,1036.895,1037.385,,,,C,Ten
47,CVCV,,0.0,1037.65,1039.77,,,,C,Ten
47,VCVC,,0.0,1107.22,1108.96,,,,C,Ten
47,CVCV,,0.0,1119.49,1120.09,,,,C,Ten
47,CVCV,,0.0,1120.82,1121.45,,,,C,Ten
47,CVC,,0.0,1194.415,1195.1,,,,C,Ten
47,CVC,,0.0,1204.317,1205.127,,,,C,Ten
47,CVC,,0.0,1206.187,1206.777,,,,C,Ten
47,CVCV,,0.0,1250.532,1251.182,,,,C,Ten
47,CVCV,,0.0,1252.707,1254.66,,,,C,Ten
47,CVCV,,0.0,1255.977,1256.817,,,,C,Ten
47,VCVC,,0.0,1257.137,1258.217,,,,C,Ten
47,VC,,0.0,1258.667,1259.507,,,,C,Ten
47,VCVC,,0.0,1260.757,1262.307,,,,C,Ten
47,V,,0.0,1262.702,1263.652,,,,V,Ten
47,CV,0.4499999999998181,1.0,1264.217,1264.667,woah,1264.153678,1264.783055,C,Ten
47,CV,,0.0,1265.862,1266.302,,,,C,Ten
47,VCV,,0.0,1301.877,1302.806,,,,C,Ten
47,VC,,0.0,1303.07,1304.013,,,,C,Ten
47,V,,0.0,1315.11,1317.871,,,,V,Ten
47,V,,0.0,1318.182,1318.453,,,,V,Ten
47,V,,0.0,1359.716,1360.116,,,,V,Ten
47,V,,0.0,1384.512,1385.255,,,,V,Ten
