,sub,onset,offset,cat,tier
27,43,582.635,584.205,Both,CGR Modality_21
28,43,584.57,586.06,Both,CGR Modality_21
29,43,603.418,605.218,Both,CGR Modality_21
30,43,606.568,608.218,Both,CGR Modality_21
31,43,626.1,627.11,NonVocal,CGR Modality_21
32,43,629.485,631.005,Both,CGR Modality_21
33,43,648.5,651.01,Both,CGR Modality_21
34,43,651.675,653.725,Both,CGR Modality_21
35,43,654.14,654.76,NonVocal,CGR Modality_21
36,43,654.99,656.5,NonVocal,CGR Modality_21
37,43,683.461,684.811,Vocal,CGR Modality_21
38,43,684.986,686.996,Vocal,CGR Modality_21
39,43,688.201,689.111,NonVocal,CGR Modality_21
40,43,858.7,859.8,Vocal,CGR Modality_21
41,43,863.39,866.02,Vocal,CGR Modality_21
42,43,867.135,867.925,Vocal,CGR Modality_21
43,43,870.7,872.01,Vocal,CGR Modality_21
44,43,880.32,881.7,Both,CGR Modality_21
45,43,881.785,883.005,Both,CGR Modality_21
46,43,883.175,884.535,NonVocal,CGR Modality_21
47,43,884.645,886.105,NonVocal,CGR Modality_21
0,47,5.52,9.8,NonVocal,CGR Modality_21
1,47,9.92,10.7,Both,CGR Modality_21
2,47,199.635,200.365,Vocal,CGR Modality_21
3,47,202.49,206.5,Vocal,CGR Modality_21
4,47,208.125,209.915,Vocal,CGR Modality_21
5,47,212.1,212.81,Vocal,CGR Modality_21
6,47,213.405,214.905,Vocal,CGR Modality_21
7,47,322.13,324.01,Both,CGR Modality_21
8,47,324.08,325.43,Vocal,CGR Modality_21
9,47,325.555,328.955,Both,CGR Modality_21
10,47,332.045,332.605,Vocal,CGR Modality_21
11,47,332.785,333.335,Vocal,CGR Modality_21
12,47,333.95,334.8,Vocal,CGR Modality_21
13,47,335.395,336.895,Vocal,CGR Modality_21
14,47,505.03,508.3,Both,CGR Modality_21
15,47,511.19,513.47,Both,CGR Modality_21
16,47,515.75,517.22,Both,CGR Modality_21
17,47,517.845,519.705,Both,CGR Modality_21
18,47,519.895,521.915,Both,CGR Modality_21
19,47,764.91,766.26,Vocal,CGR Modality_21
20,47,767.265,770.235,Vocal,CGR Modality_21
21,47,797.7,802.72,Both,CGR Modality_21
22,47,854.875,855.385,Vocal,CGR Modality_21
23,47,855.595,860.415,NonVocal,CGR Modality_21
0,48,137.867,138.717,Vocal,CGR Modality_21
1,48,275.802,276.792,Vocal,CGR Modality_21
2,48,278.807,280.037,Vocal,CGR Modality_21
3,48,754.543,755.153,NonVocal,CGR Modality_21
4,48,757.415,762.015,Both,CGR Modality_21
5,48,811.795,812.525,Vocal,CGR Modality_21
6,48,822.094,823.414,Vocal,CGR Modality_21
7,48,824.715,826.994,Both,CGR Modality_21
8,48,845.03,846.29,Vocal,CGR Modality_21
9,48,846.8,847.91,Both,CGR Modality_21
10,48,848.725,849.605,Both,CGR Modality_21
0,53,11.915,12.765,Vocal,CGR Modality_21
1,53,13.335,14.885,Vocal,CGR Modality_21
2,53,15.255,16.565,Vocal,CGR Modality_21
3,53,115.49,116.6,Vocal,CGR Modality_21
4,53,131.9,132.62,Vocal,CGR Modality_21
5,53,133.155,134.145,Vocal,CGR Modality_21
6,53,134.415,135.125,Vocal,CGR Modality_21
7,53,174.915,175.445,Vocal,CGR Modality_21
8,53,190.205,194.46,Both,CGR Modality_21
9,53,208.23,209.06,Both,CGR Modality_21
10,53,209.24,210.01,Both,CGR Modality_21
11,53,210.15,217.51,Both,CGR Modality_21
12,53,440.282,440.922,Vocal,CGR Modality_21
13,53,441.89,445.2,Both,CGR Modality_21
14,53,445.693,451.115,Both,CGR Modality_21
15,53,459.808,460.375,Vocal,CGR Modality_21
16,53,460.598,461.038,Vocal,CGR Modality_21
17,53,461.888,462.478,Vocal,CGR Modality_21
18,53,464.038,466.118,Both,CGR Modality_21
19,53,489.567,490.207,Vocal,CGR Modality_21
20,53,490.402,490.862,NonVocal,CGR Modality_21
21,53,490.967,492.957,Vocal,CGR Modality_21
22,53,493.717,495.817,Both,CGR Modality_21
23,53,509.24,509.81,Vocal,CGR Modality_21
24,53,510.02,512.02,NonVocal,CGR Modality_21
25,53,563.14,563.93,Vocal,CGR Modality_21
26,53,566.31,567.6,Vocal,CGR Modality_21
27,53,568.18,569.52,Vocal,CGR Modality_21
28,53,570.755,572.105,Vocal,CGR Modality_21
29,53,648.61,649.765,Vocal,CGR Modality_21
30,53,650.302,651.492,Vocal,CGR Modality_21
31,53,651.962,654.982,Vocal,CGR Modality_21
32,53,657.94,659.31,Vocal,CGR Modality_21
33,53,660.63,661.86,Vocal,CGR Modality_21
34,53,725.915,727.295,Vocal,CGR Modality_21
35,53,727.87,728.68,Vocal,CGR Modality_21
36,53,728.89,731.91,Both,CGR Modality_21
37,53,764.505,767.74,Both,CGR Modality_21
38,53,767.895,773.335,Both,CGR Modality_21
39,53,835.245,837.995,Vocal,CGR Modality_21
40,53,839.405,839.905,Vocal,CGR Modality_21
41,53,840.12,841.49,Vocal,CGR Modality_21
42,53,841.88,843.74,Both,CGR Modality_21
43,53,844.055,846.415,Both,CGR Modality_21
44,53,847.23,850.14,Both,CGR Modality_21
45,53,857.24,857.89,Vocal,CGR Modality_21
46,53,857.91,861.79,Both,CGR Modality_21
47,53,862.175,862.755,Vocal,CGR Modality_21
48,53,863.08,866.15,Both,CGR Modality_21
0,59,346.34,349.81,NonVocal,CGR Modality_21
1,59,349.81,350.36,Vocal,CGR Modality_21
2,59,366.27,368.29,Vocal,CGR Modality_21
3,59,369.248,370.09,Vocal,CGR Modality_21
4,59,383.15,385.76,NonVocal,CGR Modality_21
5,59,386.945,390.44,Both,CGR Modality_21
6,59,401.81,405.72,NonVocal,CGR Modality_21
7,59,481.28,482.8,Vocal,CGR Modality_21
8,59,483.33,484.29,Vocal,CGR Modality_21
9,59,484.35,485.4,NonVocal,CGR Modality_21
10,59,485.76,487.14,Vocal,CGR Modality_21
11,59,487.22,489.365,Both,CGR Modality_21
12,59,494.32,495.09,Vocal,CGR Modality_21
13,59,495.1,498.31,Both,CGR Modality_21
14,59,498.31,499.26,Both,CGR Modality_21
15,59,500.82,501.43,Vocal,CGR Modality_21
16,59,501.43,504.45,NonVocal,CGR Modality_21
17,59,554.749,557.349,Both,CGR Modality_21
18,59,557.359,558.439,NonVocal,CGR Modality_21
19,59,559.24,559.68,Vocal,CGR Modality_21
20,59,643.7,644.41,Vocal,CGR Modality_21
21,59,644.76,646.06,Vocal,CGR Modality_21
22,59,646.78,648.15,Vocal,CGR Modality_21
23,59,648.78,650.12,Both,CGR Modality_21
24,59,650.71,651.01,Vocal,CGR Modality_21
25,59,654.75,655.39,Vocal,CGR Modality_21
26,59,656.24,658.02,Both,CGR Modality_21
27,59,818.19,819.19,Vocal,CGR Modality_21
28,59,820.71,822.3,Both,CGR Modality_21
29,59,826.69,827.6,Both,CGR Modality_21
30,59,827.6,830.05,Both,CGR Modality_21
31,59,830.055,833.18,Both,CGR Modality_21
32,59,833.19,834.08,Both,CGR Modality_21
33,59,834.085,836.15,NonVocal,CGR Modality_21
34,59,846.98,847.46,Vocal,CGR Modality_21
35,59,849.14,851.49,NonVocal,CGR Modality_21
36,59,871.81,875.72,Both,CGR Modality_21
37,59,878.65,879.27,Vocal,CGR Modality_21
38,59,880.19,880.89,Vocal,CGR Modality_21
0,64,19.95,20.61,Vocal,CGR Modality_21
1,64,21.46,22.14,Vocal,CGR Modality_21
2,64,22.47,23.28,Vocal,CGR Modality_21
3,64,30.69,31.4,NonVocal,CGR Modality_21
4,64,31.415,32.82,NonVocal,CGR Modality_21
5,64,161.42,163.49,Vocal,CGR Modality_21
6,64,295.26,296.255,NonVocal,CGR Modality_21
7,64,296.255,297.74,NonVocal,CGR Modality_21
8,64,393.85,394.31,Vocal,CGR Modality_21
9,64,396.33,396.75,Vocal,CGR Modality_21
10,64,396.86,397.88,Vocal,CGR Modality_21
11,64,451.005,452.065,NonVocal,CGR Modality_21
12,64,454.78,456.18,Both,CGR Modality_21
13,64,517.3,517.94,Vocal,CGR Modality_21
14,64,579.77,580.45,Vocal,CGR Modality_21
15,64,581.28,582.06,Vocal,CGR Modality_21
16,64,584.09,586,NonVocal,CGR Modality_21
17,64,587.035,588.05,NonVocal,CGR Modality_21
18,64,599.75,600.47,Vocal,CGR Modality_21
19,64,601.2,602.47,Both,CGR Modality_21
20,64,603.1,603.89,Vocal,CGR Modality_21
21,64,630.52,630.98,Vocal,CGR Modality_21
22,64,637.27,638.07,Vocal,CGR Modality_21
23,64,639.12,639.8,Vocal,CGR Modality_21
24,64,677.24,677.93,Vocal,CGR Modality_21
25,64,680.75,681.15,Vocal,CGR Modality_21
26,64,681.77,682.56,Vocal,CGR Modality_21
27,64,696.26,696.86,Vocal,CGR Modality_21
28,64,698.25,699.53,Vocal,CGR Modality_21
29,64,699.72,701.255,Vocal,CGR Modality_21
30,64,814.46,815.46,Both,CGR Modality_21
31,64,815.69,816.56,Vocal,CGR Modality_21
32,64,816.71,818.39,Both,CGR Modality_21
33,64,822.03,823.36,Both,CGR Modality_21
34,64,823.7,825.29,Both,CGR Modality_21
35,64,826.63,827.58,Both,CGR Modality_21
36,64,827.66,828.43,Both,CGR Modality_21
37,64,830.19,831.44,Vocal,CGR Modality_21
38,64,834.22,835.48,Both,CGR Modality_21
39,64,836.21,837.06,Both,CGR Modality_21
40,64,837.65,838.435,Both,CGR Modality_21
41,64,839.47,840.225,Vocal,CGR Modality_21
42,64,845.17,846.38,Vocal,CGR Modality_21
43,64,878.17,879.59,Vocal,CGR Modality_21
44,64,880.65,881.72,Both,CGR Modality_21
45,64,883.25,884.37,NonVocal,CGR Modality_21
46,64,952.14,954.18,Both,CGR Modality_21
47,64,954.61,955.095,Both,CGR Modality_21
48,64,956.612,958.012,Both,CGR Modality_21
0,71,60.36,61.49,Vocal,CGR Modality_21
1,71,61.94,62.87,Vocal,CGR Modality_21
2,71,64.83,65.94,Vocal,CGR Modality_21
3,71,66.44,67.22,Vocal,CGR Modality_21
4,71,67.91,68.96,NonVocal,CGR Modality_21
5,71,69.18,69.95,Both,CGR Modality_21
6,71,69.95,71.072,Both,CGR Modality_21
7,71,71.771,72.391,NonVocal,CGR Modality_21
8,71,72.391,73.1,Vocal,CGR Modality_21
9,71,73.44,73.92,Vocal,CGR Modality_21
10,71,74.95,76.45,Vocal,CGR Modality_21
11,71,78.08,80.42,Both,CGR Modality_21
12,71,80.42,81.18,Both,CGR Modality_21
13,71,81.18,82.63,Both,CGR Modality_21
14,71,88.96,90.63,Vocal,CGR Modality_21
15,71,91.96,92.75,Vocal,CGR Modality_21
16,71,99.92,100.93,Vocal,CGR Modality_21
17,71,101.2,105.16,Both,CGR Modality_21
18,71,127.45,128.63,Vocal,CGR Modality_21
19,71,132.43,133.06,Vocal,CGR Modality_21
20,71,133.42,134.29,Vocal,CGR Modality_21
21,71,137.13,137.95,NonVocal,CGR Modality_21
22,71,137.95,139.06,Vocal,CGR Modality_21
23,71,139.43,141.29,Both,CGR Modality_21
24,71,155.42,158.13,Both,CGR Modality_21
25,71,164.38,166.24,Vocal,CGR Modality_21
26,71,169.18,170.83,Both,CGR Modality_21
27,71,173.39,174.31,Vocal,CGR Modality_21
28,71,203.41,204.14,Vocal,CGR Modality_21
29,71,206.85,207.38,Vocal,CGR Modality_21
30,71,207.91,208.68,Vocal,CGR Modality_21
31,71,220.92,222.71,Vocal,CGR Modality_21
32,71,247.86,250.36,Both,CGR Modality_21
33,71,250.36,251.91,Both,CGR Modality_21
34,71,251.91,254.08,Both,CGR Modality_21
35,71,292.49,294.37,Both,CGR Modality_21
36,71,295.37,297.26,Both,CGR Modality_21
37,71,297.26,298.06,Both,CGR Modality_21
38,71,298.06,300.66,Both,CGR Modality_21
39,71,300.86,302.11,Vocal,CGR Modality_21
40,71,302.47,303.3,NonVocal,CGR Modality_21
41,71,303.3,305.37,Both,CGR Modality_21
42,71,305.747,308.69,NonVocal,CGR Modality_21
43,71,318.89,320.5,Both,CGR Modality_21
44,71,320.87,322.785,Both,CGR Modality_21
45,71,322.785,324.29,Both,CGR Modality_21
46,71,364.83,365.51,Vocal,CGR Modality_21
47,71,372.35,373.84,Vocal,CGR Modality_21
48,71,382.85,383.46,Vocal,CGR Modality_21
49,71,384.83,385.85,Both,CGR Modality_21
50,71,385.85,388.86,Both,CGR Modality_21
51,71,388.86,389.87,Both,CGR Modality_21
52,71,390.32,390.78,Vocal,CGR Modality_21
53,71,391.34,394.8,Vocal,CGR Modality_21
54,71,395.32,395.655,Vocal,CGR Modality_21
55,71,395.84,396.63,Vocal,CGR Modality_21
56,71,399.69,401.64,Both,CGR Modality_21
57,71,401.64,403.61,Both,CGR Modality_21
58,71,404.33,405.08,Vocal,CGR Modality_21
59,71,405.83,406.45,Vocal,CGR Modality_21
60,71,408.275,409.32,Both,CGR Modality_21
61,71,410.34,412.36,Both,CGR Modality_21
62,71,412.36,413.25,Vocal,CGR Modality_21
63,71,413.34,415.797,Both,CGR Modality_21
64,71,417.35,418.25,Vocal,CGR Modality_21
65,71,423.32,425.65,Both,CGR Modality_21
66,71,425.65,427.21,Both,CGR Modality_21
67,71,429.57,431.49,Both,CGR Modality_21
68,71,432.34,434.99,Both,CGR Modality_21
69,71,436.29,437.07,Vocal,CGR Modality_21
70,71,437.43,439.4,Both,CGR Modality_21
71,71,444.82,445.8,Vocal,CGR Modality_21
72,71,448.8,449.86,Vocal,CGR Modality_21
73,71,450.83,451.72,Both,CGR Modality_21
74,71,451.725,454.31,Both,CGR Modality_21
75,71,454.31,455.18,Vocal,CGR Modality_21
76,71,460.9,462.57,Both,CGR Modality_21
77,71,462.57,464.05,NonVocal,CGR Modality_21
78,71,464.85,465.46,NonVocal,CGR Modality_21
79,71,465.47,467.51,Both,CGR Modality_21
80,71,467.515,468.81,Vocal,CGR Modality_21
81,71,469.82,470.97,Vocal,CGR Modality_21
82,71,478.82,479.3,Vocal,CGR Modality_21
83,71,481.8,482.22,Vocal,CGR Modality_21
84,71,482.8,485.83,Both,CGR Modality_21
85,71,485.83,487.4,Vocal,CGR Modality_21
86,71,488.81,489.54,Vocal,CGR Modality_21
87,71,492.33,492.82,Vocal,CGR Modality_21
88,71,493.81,494.28,Vocal,CGR Modality_21
89,71,495.81,498.33,Both,CGR Modality_21
90,71,518.8,519.44,Vocal,CGR Modality_21
91,71,520.31,521.44,Vocal,CGR Modality_21
92,71,522.81,523.68,Vocal,CGR Modality_21
93,71,528.74,529.97,Vocal,CGR Modality_21
94,71,532.78,533.57,Vocal,CGR Modality_21
95,71,533.82,535.84,Both,CGR Modality_21
96,71,536.3,536.93,Vocal,CGR Modality_21
97,71,537.31,537.87,Vocal,CGR Modality_21
98,71,544.28,544.79,Vocal,CGR Modality_21
99,71,547.07,548.27,Both,CGR Modality_21
100,71,548.27,549.58,Vocal,CGR Modality_21
101,71,550.31,551.01,Vocal,CGR Modality_21
102,71,565.29,565.98,Vocal,CGR Modality_21
103,71,566.29,567.33,Vocal,CGR Modality_21
104,71,569.29,570.105,Vocal,CGR Modality_21
105,71,571.76,572.6,Vocal,CGR Modality_21
106,71,577.78,578.85,Vocal,CGR Modality_21
107,71,579.675,581.57,Both,CGR Modality_21
108,71,582.77,583.47,Vocal,CGR Modality_21
109,71,590.575,592.645,Both,CGR Modality_21
110,71,592.645,593.1,Vocal,CGR Modality_21
111,71,594.79,595.5,Vocal,CGR Modality_21
112,71,600.77,601.35,Vocal,CGR Modality_21
113,71,601.78,603.305,Both,CGR Modality_21
114,71,604.26,604.84,Vocal,CGR Modality_21
115,71,608.17,611.26,Both,CGR Modality_21
116,71,615.28,616.02,Vocal,CGR Modality_21
117,71,616.25,618.24,Vocal,CGR Modality_21
118,71,619.14,620.87,Vocal,CGR Modality_21
119,71,636.28,638.3,Vocal,CGR Modality_21
120,71,641.76,643.82,Vocal,CGR Modality_21
121,71,648.78,649.36,Vocal,CGR Modality_21
122,71,657.67,658.2,Vocal,CGR Modality_21
123,71,658.2,659.38,Vocal,CGR Modality_21
124,71,659.74,660.41,Vocal,CGR Modality_21
125,71,663.63,664.46,Vocal,CGR Modality_21
126,71,674.99,676.2,Both,CGR Modality_21
127,71,676.2,677.64,Both,CGR Modality_21
128,71,679.26,679.88,Vocal,CGR Modality_21
129,71,687.18,688.77,Both,CGR Modality_21
130,71,688.77,691.19,Both,CGR Modality_21
131,71,691.74,692.17,Vocal,CGR Modality_21
132,71,693.76,694.07,Vocal,CGR Modality_21
133,71,697.22,697.78,Vocal,CGR Modality_21
134,71,744.57,746.47,Both,CGR Modality_21
135,71,747.71,748.46,Vocal,CGR Modality_21
136,71,749.19,750.33,Vocal,CGR Modality_21
137,71,759.73,760.52,Vocal,CGR Modality_21
138,71,762.19,762.66,Vocal,CGR Modality_21
139,71,762.74,763.7,Vocal,CGR Modality_21
140,71,766.74,767.88,Vocal,CGR Modality_21
141,71,769.22,770.1,Both,CGR Modality_21
142,71,770.1,771.31,Both,CGR Modality_21
143,71,771.315,775.23,NonVocal,CGR Modality_21
144,71,790.7,791.17,Vocal,CGR Modality_21
145,71,793.72,796.055,Vocal,CGR Modality_21
146,71,796.69,798.53,Both,CGR Modality_21
147,71,804.69,805.39,Vocal,CGR Modality_21
148,71,805.39,809.21,NonVocal,CGR Modality_21
149,71,809.21,811.38,Both,CGR Modality_21
150,71,812.09,814.17,Both,CGR Modality_21
151,71,815.14,815.94,Vocal,CGR Modality_21
152,71,815.94,817.17,Vocal,CGR Modality_21
153,71,817.18,818.13,Both,CGR Modality_21
154,71,819.2,819.9,Vocal,CGR Modality_21
155,71,832.2,835,Both,CGR Modality_21
156,71,835.12,838.65,Both,CGR Modality_21
157,71,849.2,849.86,Vocal,CGR Modality_21
158,71,851.68,852.58,Vocal,CGR Modality_21
159,71,858.68,859.77,Vocal,CGR Modality_21
160,71,861.71,862.09,Vocal,CGR Modality_21
161,71,863.71,865.25,Vocal,CGR Modality_21
162,71,866.16,867.665,NonVocal,CGR Modality_21
163,71,867.665,868.56,Vocal,CGR Modality_21
164,71,868.8,870.066,Both,CGR Modality_21
165,71,870.066,870.978,Vocal,CGR Modality_21
166,71,871.18,872.41,Both,CGR Modality_21
167,71,877.69,879.19,Vocal,CGR Modality_21
168,71,879.19,881.26,Vocal,CGR Modality_21
169,71,882.7,883.5,Vocal,CGR Modality_21
170,71,883.69,885.09,Both,CGR Modality_21
171,71,885.09,887.3,Both,CGR Modality_21
172,71,887.3,888.85,Both,CGR Modality_21
173,71,888.85,889.8,Both,CGR Modality_21
174,71,891.7,892.3,Vocal,CGR Modality_21
175,71,893.17,893.67,Vocal,CGR Modality_21
176,71,895.2,895.69,Vocal,CGR Modality_21
177,71,897.68,898.86,Vocal,CGR Modality_21
178,71,899.65,900.71,Vocal,CGR Modality_21
179,71,901.14,902.22,Vocal,CGR Modality_21
180,71,903.13,903.55,Vocal,CGR Modality_21
0,72,534.06,534.96,Vocal,CGR Modality_21
1,72,535.18,535.59,Vocal,CGR Modality_21
2,72,550.18,551.145,NonVocal,CGR Modality_21
3,72,551.15,551.735,Both,CGR Modality_21
4,72,551.78,553.51,Both,CGR Modality_21
5,72,554.8,555.27,Vocal,CGR Modality_21
6,72,555.31,556.28,Vocal,CGR Modality_21
7,72,557.79,558.35,Vocal,CGR Modality_21
8,72,563.81,564.32,Vocal,CGR Modality_21
9,72,564.77,565.28,Vocal,CGR Modality_21
10,72,565.28,568.34,Both,CGR Modality_21
11,72,694.25,694.77,Vocal,CGR Modality_21
12,72,696.76,698.37,Vocal,CGR Modality_21
13,72,700.75,703.15,Vocal,CGR Modality_21
14,72,709.75,711.56,Vocal,CGR Modality_21
15,72,715.19,715.575,Vocal,CGR Modality_21
16,72,715.66,717.545,Both,CGR Modality_21
17,72,721.22,721.89,Vocal,CGR Modality_21
18,72,722.71,723.52,Vocal,CGR Modality_21
19,72,724.03,725.77,Both,CGR Modality_21
20,72,804.73,805.04,Vocal,CGR Modality_21
21,72,805.77,808.84,NonVocal,CGR Modality_21
22,72,835.17,835.62,Vocal,CGR Modality_21
23,72,837.18,837.88,Both,CGR Modality_21
24,72,983.64,984.08,Vocal,CGR Modality_21
25,72,1050.12,1050.55,Vocal,CGR Modality_21
26,72,1051.35,1052.95,NonVocal,CGR Modality_21
27,72,1073.63,1074.34,Vocal,CGR Modality_21
28,72,1074.58,1075.46,Vocal,CGR Modality_21
29,72,1100.6,1102.005,NonVocal,CGR Modality_21
30,72,1102.2,1103.3,NonVocal,CGR Modality_21
0,74,120.18,120.97,NonVocal,CGR Modality_21
1,74,122.95,124.41,Both,CGR Modality_21
2,74,201.92,203.4,Vocal,CGR Modality_21
3,74,203.4,204.38,Vocal,CGR Modality_21
4,74,205.78,206.36,NonVocal,CGR Modality_21
5,74,329.33,330.35,Vocal,CGR Modality_21
6,74,330.35,332.08,Both,CGR Modality_21
7,74,345.85,346.49,Vocal,CGR Modality_21
8,74,347.32,347.85,Vocal,CGR Modality_21
9,74,347.88,348.67,Vocal,CGR Modality_21
10,74,349.23,351.39,NonVocal,CGR Modality_21
11,74,416.82,418.14,Both,CGR Modality_21
12,74,418.79,420.08,Vocal,CGR Modality_21
13,74,420.08,422.37,Both,CGR Modality_21
14,74,439.32,439.84,Vocal,CGR Modality_21
15,74,439.84,440.78,Vocal,CGR Modality_21
16,74,442.34,442.79,Vocal,CGR Modality_21
17,74,442.79,443.94,Vocal,CGR Modality_21
18,74,534.03,535.1,NonVocal,CGR Modality_21
19,74,551.19,553.24,NonVocal,CGR Modality_21
20,74,554.26,556.88,Both,CGR Modality_21
21,74,561.31,566.91,NonVocal,CGR Modality_21
22,74,601.17,602.75,Both,CGR Modality_21
23,74,602.75,604.35,Both,CGR Modality_21
24,74,612.73,613.73,Vocal,CGR Modality_21
25,74,614.21,615.97,NonVocal,CGR Modality_21
26,74,621.08,622.72,NonVocal,CGR Modality_21
27,74,627.75,628.72,Vocal,CGR Modality_21
0,75,16.48,16.98,Vocal,CGR Modality_21
1,75,17.93,18.53,Vocal,CGR Modality_21
2,75,19.48,20.1,Vocal,CGR Modality_21
3,75,102.57,104.11,NonVocal,CGR Modality_21
4,75,104.46,105.47,Vocal,CGR Modality_21
5,75,232.88,234.72,Vocal,CGR Modality_21
6,75,235.86,237.61,NonVocal,CGR Modality_21
7,75,250.39,251,Vocal,CGR Modality_21
8,75,255.39,255.96,Vocal,CGR Modality_21
9,75,314.39,315.305,Both,CGR Modality_21
10,75,315.305,316.185,NonVocal,CGR Modality_21
11,75,316.195,317.285,Both,CGR Modality_21
12,75,317.285,318.08,Vocal,CGR Modality_21
13,75,318.23,320.4,Both,CGR Modality_21
14,75,321.65,322.54,NonVocal,CGR Modality_21
15,75,374.42,375.335,NonVocal,CGR Modality_21
16,75,377.277,378.14,Vocal,CGR Modality_21
17,75,379,379.94,NonVocal,CGR Modality_21
18,75,442.83,444.27,Both,CGR Modality_21
19,75,445.55,446.815,NonVocal,CGR Modality_21
20,75,462.34,464.1,Vocal,CGR Modality_21
21,75,464.64,466.56,Both,CGR Modality_21
22,75,468.65,469.6,Vocal,CGR Modality_21
23,75,469.8,470.22,Vocal,CGR Modality_21
24,75,522.3,523.32,Both,CGR Modality_21
25,75,523.32,525.06,Both,CGR Modality_21
26,75,525.28,526.01,Vocal,CGR Modality_21
27,75,556.19,557.23,NonVocal,CGR Modality_21
28,75,557.23,558.65,NonVocal,CGR Modality_21
29,75,742.24,743.71,Vocal,CGR Modality_21
30,75,743.75,744.6,NonVocal,CGR Modality_21
31,75,752.17,752.6,Vocal,CGR Modality_21
32,75,753.96,754.33,NonVocal,CGR Modality_21
33,75,754.33,755.09,Vocal,CGR Modality_21
34,75,770.15,770.74,Both,CGR Modality_21
35,75,770.74,772.17,Both,CGR Modality_21
36,75,772.24,773.07,Vocal,CGR Modality_21
37,75,773.69,774.4,Vocal,CGR Modality_21
38,75,775.23,776.51,Vocal,CGR Modality_21
39,75,817.7,819.55,Vocal,CGR Modality_21
40,75,820.21,821.55,Vocal,CGR Modality_21
41,75,826.69,827.78,Vocal,CGR Modality_21
42,75,828.72,829.68,Both,CGR Modality_21
43,75,829.69,831.08,NonVocal,CGR Modality_21
44,75,831.08,832.05,NonVocal,CGR Modality_21
45,75,932.72,934.13,NonVocal,CGR Modality_21
0,76,40.42,41.77,NonVocal,CGR Modality_21
1,76,98.42,99.69,Vocal,CGR Modality_21
2,76,100.06,102.02,NonVocal,CGR Modality_21
3,76,147.35,148.11,NonVocal,CGR Modality_21
4,76,206.91,207.62,Vocal,CGR Modality_21
5,76,215.42,216.37,Vocal,CGR Modality_21
6,76,238.71,241.62,NonVocal,CGR Modality_21
7,76,242.29,243,NonVocal,CGR Modality_21
8,76,330.36,331.21,Vocal,CGR Modality_21
9,76,333.37,334.04,Vocal,CGR Modality_21
10,76,451.28,451.63,NonVocal,CGR Modality_21
11,76,451.63,455.17,Both,CGR Modality_21
12,76,537.89,538.68,NonVocal,CGR Modality_21
13,76,539.22,542.17,NonVocal,CGR Modality_21
14,76,565.7,567.09,Both,CGR Modality_21
15,76,780.7,781.1,Vocal,CGR Modality_21
16,76,782.69,784.36,Vocal,CGR Modality_21
17,76,786.2,787.33,Both,CGR Modality_21
18,76,826.22,827.22,NonVocal,CGR Modality_21
19,76,827.22,829.14,Both,CGR Modality_21
20,76,829.48,830.87,NonVocal,CGR Modality_21
21,76,863.01,864.25,NonVocal,CGR Modality_21
22,76,864.25,864.99,NonVocal,CGR Modality_21
23,76,864.99,867.26,Both,CGR Modality_21
24,76,872.52,877.24,NonVocal,CGR Modality_21
0,85,179.88,180.67,Vocal,CGR Modality_21
1,85,181.92,182.98,Vocal,CGR Modality_21
2,85,184.31,186.3,Both,CGR Modality_21
3,85,326.88,327.78,Both,CGR Modality_21
4,85,350.36,351.24,Vocal,CGR Modality_21
5,85,352.88,354.42,Vocal,CGR Modality_21
6,85,421.83,422.3,Vocal,CGR Modality_21
7,85,422.84,424.59,Both,CGR Modality_21
8,85,424.59,425.34,NonVocal,CGR Modality_21
9,85,594.3,597.5,Both,CGR Modality_21
10,85,613.76,614.82,Vocal,CGR Modality_21
11,85,646.77,647.8,Vocal,CGR Modality_21
12,85,648.22,649.98,Both,CGR Modality_21
13,85,902.96,904.84,NonVocal,CGR Modality_21
14,85,918.54,920.97,NonVocal,CGR Modality_21
0,87,8.42,9.93,Both,CGR Modality_21
1,87,12.02,15.49,Both,CGR Modality_21
2,87,99.45,100.63,Vocal,CGR Modality_21
3,87,100.93,101.72,Vocal,CGR Modality_21
4,87,101.96,102.65,Vocal,CGR Modality_21
5,87,103.94,104.97,Vocal,CGR Modality_21
6,87,128.45,129.25,Vocal,CGR Modality_21
7,87,129.85,131.34,NonVocal,CGR Modality_21
8,87,184.42,185.11,Vocal,CGR Modality_21
9,87,186.41,187.96,Vocal,CGR Modality_21
10,87,238.91,240.44,Vocal,CGR Modality_21
11,87,249.33,250.76,NonVocal,CGR Modality_21
12,87,260.92,263.1,Both,CGR Modality_21
13,87,263.1,265.31,Both,CGR Modality_21
14,87,278.89,279.41,Vocal,CGR Modality_21
15,87,280.36,281.26,Vocal,CGR Modality_21
16,87,318.35,320.75,Vocal,CGR Modality_21
17,87,327.13,329.3,Both,CGR Modality_21
18,87,329.3,330.29,Both,CGR Modality_21
19,87,331.67,333.15,Both,CGR Modality_21
20,87,333.37,334.13,Both,CGR Modality_21
21,87,350.32,351.41,NonVocal,CGR Modality_21
22,87,351.65,353.06,NonVocal,CGR Modality_21
23,87,358.25,359.68,Both,CGR Modality_21
24,87,361.36,362.51,Vocal,CGR Modality_21
25,87,407.84,408.64,Vocal,CGR Modality_21
26,87,441.7,442.65,Vocal,CGR Modality_21
27,87,447.33,448.8,Vocal,CGR Modality_21
